year,company_name,ticker,country_iso3,geo_code_type,country_code_review_flag,segment,value_chain_group,analysis_period,source_validation_caution,first_observed_year,years_since_first_observation,revenue_usd_bn,operating_margin_pct,operating_income_usd_bn,rd_spend_usd_bn,capex_usd_bn,calculated_operating_income_usd_bn,operating_income_abs_diff_usd_bn,operating_income_review_flag,rd_intensity_pct,capex_intensity_pct,zero_revenue_flag,previous_year,previous_revenue_usd_bn,previous_operating_income_usd_bn,consecutive_year_flag,revenue_growth_pct,absolute_revenue_change_usd_bn,operating_income_growth_pct,rd_to_operating_income_pct,capex_to_operating_income_pct,revenue_share_within_dataset_pct,revenue_rank_within_year,value_chain_revenue_usd_bn,value_chain_revenue_share_pct,growth_calculation_available,investment_ratio_available
2012,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,Smart automobile expansion,False,2010,2,3.71,30.0,1.11,0.45,0.37,1.113,0.0029999999999998,False,12.129380053908356,9.973045822102426,False,2011,3.23,0.97,True,14.860681114551078,0.48,14.432989690721666,40.54054054054054,33.33333333333333,1.39123260959238,22,29.73,11.14861064236697,True,True
2013,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,Smart automobile expansion,False,2010,3,4.26,31.3,1.33,0.51,0.43,1.33338,0.0033799999999999,False,11.971830985915494,10.093896713615024,False,2012,3.71,1.11,True,14.82479784366577,0.5499999999999998,19.819819819819816,38.34586466165413,32.33082706766917,1.4988389275913026,21,30.119999999999997,10.597424530293436,True,True
2014,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,Smart automobile expansion,False,2010,4,4.49,32.0,1.44,0.54,0.45,1.4368,0.0031999999999998,False,12.026726057906458,10.022271714922049,False,2013,4.26,1.33,True,5.39906103286385,0.23000000000000043,8.270676691729317,37.50000000000001,31.25,1.5336270792772486,22,30.520000000000003,10.424565358472524,True,True
2015,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,Smart automobile expansion,False,2010,5,5.15,25.7,1.32,0.62,0.51,1.3235500000000002,0.0035500000000001,False,12.038834951456309,9.902912621359222,False,2014,4.49,1.44,True,14.699331848552344,0.6600000000000001,-8.333333333333325,46.96969696969697,38.63636363636363,1.653184386235234,19,31.93,10.24974319465845,True,True
2016,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,Smart automobile expansion,False,2010,6,7.22,30.3,2.18,0.87,0.72,2.18766,0.0076599999999995,False,12.049861495844876,9.97229916897507,False,2015,5.15,1.32,True,40.19417475728153,2.0699999999999994,65.15151515151516,39.908256880733944,33.027522935779814,1.9552089257183092,15,40.64,11.005497332575082,True,True
2017,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,Smart automobile expansion,False,2010,7,8.98,32.5,2.92,1.08,0.9,2.9185000000000003,0.0014999999999996,False,12.026726057906458,10.022271714922049,False,2016,7.22,2.18,True,24.37673130193907,1.7600000000000007,33.944954128440365,36.986301369863014,30.82191780821918,2.086673637736726,13,50.03,11.62542116881608,True,True
2018,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,Smart automobile expansion,False,2010,8,10.66,28.8,3.07,1.28,1.07,3.0700800000000004,8.00000000005241e-05,False,12.00750469043152,10.0375234521576,False,2017,8.98,2.92,True,18.70824053452116,1.6799999999999997,5.13698630136985,41.69381107491857,34.853420195439746,2.238555228895422,13,57.620000000000005,12.099958000839985,True,True
2019,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,Smart automobile expansion,False,2010,9,10.37,29.9,3.1,1.24,1.04,3.10063,0.0006299999999996,False,11.957569913211188,10.028929604628738,False,2018,10.66,3.07,True,-2.7204502814259013,-0.2900000000000009,0.9771986970684043,40.0,33.5483870967742,2.0947379052620945,15,59.07,11.932128067871933,True,True
2020,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,Smart automobile expansion,False,2010,10,10.08,27.0,2.72,1.21,1.01,2.7216000000000005,0.0016000000000002,False,12.003968253968251,10.01984126984127,False,2019,10.37,3.1,True,-2.796528447444546,-0.28999999999999915,-12.25806451612903,44.48529411764706,37.132352941176464,2.001230915841093,16,63.11,12.529532053445571,True,True
2021,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,Smart automobile expansion,False,2010,11,13.9,30.2,4.2,1.67,1.39,4.1978,0.0022000000000002,False,12.014388489208631,10.0,False,2020,10.08,2.72,True,37.89682539682539,3.8200000000000003,54.41176470588236,39.76190476190476,33.095238095238095,2.305026283932806,15,81.85,13.573122398553968,True,True
2022,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,Transition Year,False,2010,12,16.25,24.1,3.92,1.95,1.63,3.91625,0.0037500000000001,False,12.0,10.03076923076923,False,2021,13.9,4.2,True,16.90647482014389,2.3499999999999996,-6.666666666666677,49.744897959183675,41.58163265306122,2.3298827172884464,16,97.25999999999999,13.944885728213801,True,True
2023,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,AI expansion,False,2010,13,17.39,29.3,5.1,2.09,1.74,5.09527,0.0047299999999994,False,12.018401380103509,10.005750431282346,False,2022,16.25,3.92,True,7.015384615384623,1.1400000000000006,30.102040816326525,40.98039215686274,34.11764705882353,2.6575991441888895,12,104.75,16.00825246427753,True,True
2024,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,AI expansion,False,2010,14,14.85,29.9,4.44,1.78,1.49,4.44015,0.0001499999999996,False,11.986531986531986,10.033670033670033,False,2023,17.39,5.1,True,-14.606095457159295,-2.540000000000001,-12.941176470588223,40.09009009009009,33.55855855855855,1.7923742622297858,16,101.83,12.290738796152128,True,True
2025,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,AI expansion,True,2010,15,17.07,32.8,5.6,2.05,1.71,5.59896,0.0010399999999997,False,12.00937316930287,10.01757469244288,False,2024,14.85,4.44,True,14.949494949494957,2.2200000000000006,26.126126126126103,36.607142857142854,30.53571428571429,1.6933851831276536,14,121.27,12.030276576326337,True,True
2026,Lam Research,LRCX,USA,country,False,equipment_etch,Equipment,AI expansion,True,2010,16,18.38,26.5,4.87,2.21,1.84,4.8707,0.0007000000000001,False,12.023939064200215,10.01088139281828,False,2025,17.07,5.6,True,7.674282366725249,1.3099999999999987,-13.035714285714285,45.37987679671458,37.782340862423,1.5972469649700622,15,130.6,11.349317389830803,True,True
2010,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,Smart automobile expansion,False,2010,0,3.36,25.9,0.87,0.4,0.34,0.8702399999999999,0.0002399999999999,False,11.904761904761903,10.11904761904762,False,,,,False,,,,45.97701149425288,39.08045977011494,1.429787234042553,20,31.060000000000002,13.217021276595744,False,True
2011,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,Smart automobile expansion,False,2010,1,3.43,26.2,0.9,0.41,0.34,0.89866,0.00134,False,11.9533527696793,9.912536443148689,False,2010,3.36,0.87,True,2.083333333333348,0.07000000000000028,3.4482758620689724,45.55555555555555,37.77777777777778,1.3730984787830265,22,36.25,14.511609287429945,True,True
2012,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,Smart automobile expansion,False,2010,2,3.4,18.8,0.64,0.41,0.34,0.6392,0.0008,False,12.058823529411764,10.0,False,2011,3.43,0.9,True,-0.8746355685131268,-0.03000000000000025,-28.888888888888886,64.0625,53.125,1.2749840626992162,23,39.980000000000004,14.99231259609255,True,True
2013,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,Smart automobile expansion,False,2010,3,3.01,26.8,0.8,0.36,0.3,0.80668,0.0066799999999999,False,11.960132890365449,9.966777408637874,False,2012,3.4,0.64,True,-11.470588235294121,-0.3900000000000001,25.0,44.99999999999999,37.49999999999999,1.0590387727816482,24,47.26,16.627964253043416,True,True
2014,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,Smart automobile expansion,False,2010,4,2.75,29.4,0.81,0.33,0.27,0.8085,0.0015,False,12.000000000000002,9.818181818181818,False,2013,3.01,0.8,True,-8.637873754152814,-0.2599999999999998,1.2499999999999956,40.74074074074074,33.33333333333333,0.9393038904259317,26,48.88,16.695699696007107,True,True
2015,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,Smart automobile expansion,False,2010,5,2.73,27.5,0.75,0.33,0.27,0.75075,0.00075,False,12.087912087912088,9.89010989010989,False,2014,2.75,0.81,True,-0.727272727272732,-0.020000000000000018,-7.407407407407418,44.0,36.00000000000001,0.8763482280431433,27,56.49,18.133667180277353,True,True
2016,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,Smart automobile expansion,False,2010,6,2.56,27.4,0.7,0.31,0.26,0.70144,0.0014399999999999,False,12.109375,10.15625,False,2015,2.73,0.75,True,-6.227106227106227,-0.16999999999999993,-6.666666666666677,44.28571428571429,37.142857142857146,0.6932596744929185,29,61.019999999999996,16.524494272483548,True,True
2017,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,Smart automobile expansion,False,2010,7,2.58,25.7,0.66,0.31,0.26,0.66306,0.0030599999999999,False,12.015503875968992,10.07751937984496,False,2016,2.56,0.7,True,0.78125,0.020000000000000018,-5.714285714285705,46.96969696969697,39.39393939393939,0.5995120250958522,31,71.42,16.59579412106425,True,True
2018,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,Smart automobile expansion,False,2010,8,2.42,25.8,0.62,0.29,0.24,0.62436,0.00436,False,11.983471074380164,9.917355371900827,False,2017,2.58,0.66,True,-6.2015503875969,-0.16000000000000014,-6.060606060606066,46.774193548387096,38.70967741935484,0.508189836203276,30,77.11,16.19277614447711,True,True
2019,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,Smart automobile expansion,False,2010,9,2.63,24.6,0.65,0.32,0.26,0.6469800000000001,0.0030199999999999,False,12.167300380228138,9.885931558935363,False,2018,2.42,0.62,True,8.677685950413228,0.20999999999999996,4.8387096774193505,49.230769230769226,40.0,0.5312594687405312,31,88.03,17.782042217957784,True,True
2020,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,Smart automobile expansion,False,2010,10,2.99,26.2,0.78,0.36,0.3,0.7833800000000001,0.00338,False,12.040133779264211,10.03344481605351,False,2019,2.63,0.65,True,13.688212927756659,0.3600000000000003,19.999999999999996,46.15384615384615,38.46153846153846,0.5936190911076258,29,99.9,19.833627826639404,True,True
2021,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,Smart automobile expansion,False,2010,11,4.59,21.8,1.0,0.55,0.46,1.00062,0.00062,False,11.98257080610022,10.02178649237473,False,2020,2.99,0.78,True,53.511705685618715,1.5999999999999996,28.205128205128194,55.00000000000001,46.0,0.7611561613850057,29,127.36,21.12001061307066,True,True
2022,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,Transition Year,False,2010,12,5.88,29.4,1.73,0.71,0.59,1.7287199999999998,0.0012800000000001,False,12.074829931972788,10.034013605442176,False,2021,4.59,1.0,True,28.104575163398703,1.29,73.0,41.04046242774566,34.104046242774565,0.8430591001634501,27,154.83,22.19912253032432,True,True
2023,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,AI expansion,False,2010,13,5.38,22.5,1.21,0.65,0.54,1.2105,0.0004999999999999,False,12.0817843866171,10.037174721189592,False,2022,5.88,1.73,True,-8.503401360544217,-0.5,-30.05780346820809,53.71900826446281,44.62809917355373,0.8221899595017956,29,177.4,27.1108733858027,True,True
2024,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,AI expansion,False,2010,14,5.84,27.5,1.61,0.7,0.58,1.606,0.0040000000000002,False,11.986301369863012,9.931506849315069,False,2023,5.38,1.21,True,8.550185873605942,0.45999999999999996,33.057851239669425,43.47826086956521,36.02484472049689,0.7048798445401986,30,284.01,34.27961038490784,True,True
2025,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,AI expansion,True,2010,15,7.15,29.0,2.07,0.86,0.72,2.0735,0.0035000000000002,False,12.027972027972028,10.06993006993007,False,2024,5.84,1.61,True,22.431506849315074,1.3100000000000005,28.57142857142856,41.54589371980676,34.78260869565217,0.7092972501091227,29,371.74,36.87750486091822,True,True
2026,Marvell,MRVL,USA,country,False,fabless_networking,Fabless,AI expansion,True,2010,16,8.72,27.5,2.4,1.05,0.87,2.398,0.0019999999999997,False,12.041284403669724,9.977064220183486,False,2025,7.15,2.07,True,21.958041958041964,1.5700000000000003,15.94202898550725,43.75000000000001,36.25,0.7577798440989633,26,455.02000000000004,39.5418560392099,True,True
2010,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,0,3.56,33.9,1.21,0.43,0.36,1.20684,0.00316,False,12.078651685393258,10.112359550561797,False,,,,False,,,,35.53719008264463,29.75206611570248,1.5148936170212766,18,31.060000000000002,13.217021276595744,False,True
2011,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,1,4.23,35.2,1.49,0.51,0.42,1.48896,0.0010399999999999,False,12.05673758865248,9.929078014184396,False,2010,3.56,1.21,True,18.82022471910114,0.6700000000000004,23.140495867768607,34.22818791946309,28.187919463087248,1.6933546837469975,17,36.25,14.511609287429945,True,True
2012,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,2,4.89,31.3,1.53,0.59,0.49,1.53057,0.0005699999999999,False,12.065439672801636,10.020449897750511,False,2011,4.23,1.49,True,15.602836879432601,0.6599999999999993,2.684563758389258,38.56209150326797,32.02614379084967,1.8337270784115196,16,39.980000000000004,14.99231259609255,True,True
2013,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,3,5.56,31.3,1.74,0.67,0.56,1.7402799999999998,0.0002799999999998,False,12.050359712230216,10.071942446043169,False,2012,4.89,1.53,True,13.70143149284253,0.6699999999999999,13.725490196078427,38.50574712643679,32.18390804597702,1.9562310885933434,14,47.26,16.627964253043416,True,True
2014,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,4,5.99,29.1,1.74,0.72,0.6,1.7430900000000005,0.0030900000000002,False,12.020033388981636,10.016694490818027,False,2013,5.56,1.74,True,7.733812949640306,0.4300000000000006,0.0,41.37931034482759,34.48275862068965,2.0459746558732115,13,48.88,16.695699696007107,True,True
2015,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,5,6.41,27.9,1.79,0.77,0.64,1.78839,0.0016100000000001,False,12.012480499219969,9.98439937597504,False,2014,5.99,1.74,True,7.011686143572615,0.41999999999999993,2.8735632183908066,43.01675977653631,35.754189944134076,2.057652799178223,14,56.49,18.133667180277353,True,True
2016,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,6,7.0,26.5,1.85,0.84,0.7,1.855,0.0049999999999998,False,12.0,10.0,False,2015,6.41,1.79,True,9.204368174726984,0.5899999999999999,3.3519553072625774,45.4054054054054,37.83783783783783,1.8956319224415739,17,61.019999999999996,16.524494272483548,True,True
2017,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,7,7.37,29.4,2.17,0.88,0.74,2.16678,0.0032199999999997,False,11.940298507462686,10.040705563093622,False,2016,7.0,1.85,True,5.285714285714294,0.3700000000000001,17.2972972972973,40.55299539170507,34.10138248847927,1.7125595445567559,18,71.42,16.59579412106425,True,True
2018,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,8,7.87,32.3,2.54,0.94,0.79,2.54201,0.0020099999999998,False,11.944091486658197,10.038119440914867,False,2017,7.37,2.17,True,6.7842605156037905,0.5,17.050691244239637,37.00787401574803,31.10236220472441,1.6526669466610668,18,77.11,16.19277614447711,True,True
2019,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,9,9.77,32.2,3.14,1.17,0.98,3.14594,0.0059399999999998,False,11.975435005117706,10.030706243602866,False,2018,7.87,2.54,True,24.142312579415503,1.8999999999999995,23.62204724409449,37.261146496815286,31.210191082802545,1.9735380264619733,16,88.03,17.782042217957784,True,True
2020,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,10,10.4,29.8,3.1,1.25,1.04,3.0992,0.0007999999999999,False,12.019230769230768,10.0,False,2019,9.77,3.14,True,6.448311156601849,0.6300000000000008,-1.273885350318471,40.32258064516129,33.5483870967742,2.0647620560265243,15,99.9,19.833627826639404,True,True
2021,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,Smart automobile expansion,False,2010,11,14.24,28.4,4.05,1.71,1.42,4.04416,0.00584,False,12.008426966292134,9.97191011235955,False,2020,10.4,3.1,True,36.92307692307693,3.84,30.645161290322577,42.22222222222222,35.06172839506173,2.3614082218131767,14,127.36,21.12001061307066,True,True
2022,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,Transition Year,False,2010,12,19.46,31.9,6.21,2.34,1.95,6.20774,0.0022599999999997,False,12.024665981500512,10.02055498458376,False,2021,14.24,4.05,True,36.65730337078652,5.220000000000001,53.33333333333334,37.68115942028985,31.40096618357488,2.7901241648266564,12,154.83,22.19912253032432,True,True
2023,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,AI expansion,False,2010,13,13.32,17.0,2.26,1.6,1.33,2.2644,0.0044000000000004,False,12.012012012012011,9.984984984984983,False,2022,19.46,6.21,True,-31.551901336073996,-6.140000000000001,-63.60708534621578,70.79646017699116,58.84955752212391,2.0356078551234047,17,177.4,27.1108733858027,True,True
2024,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,AI expansion,False,2010,14,17.02,26.4,4.48,2.04,1.7,4.49328,0.013279999999999,False,11.985898942420684,9.9882491186839,False,2023,13.32,2.26,True,27.777777777777768,3.6999999999999993,98.23008849557526,45.535714285714285,37.94642857142856,2.0542902318620175,13,284.01,34.27961038490784,True,True
2025,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,AI expansion,True,2010,15,18.62,30.9,5.76,2.23,1.86,5.75358,0.0064199999999994,False,11.976369495166487,9.989258861439312,False,2024,17.02,4.48,True,9.400705052878976,1.6000000000000014,28.57142857142856,38.71527777777778,32.29166666666667,1.8471489226617992,13,371.74,36.87750486091822,True,True
2026,MediaTek,2454,TWN,country,False,fabless_mobile,Fabless,AI expansion,True,2010,16,21.74,31.8,6.92,2.61,2.17,6.91332,0.0066800000000002,False,12.005519779208832,9.98160073597056,False,2025,18.62,5.76,True,16.756176154672374,3.1199999999999974,20.138888888888886,37.716763005780344,31.358381502890172,1.889235528751314,13,455.02000000000004,39.5418560392099,True,True
2010,Microchip,MCHP,USA,country,False,idm_micro,IDM,Smart automobile expansion,False,2010,0,1.49,36.4,0.54,0.18,0.15,0.54236,0.0023599999999999,False,12.080536912751676,10.06711409395973,False,,,,False,,,,33.33333333333333,27.777777777777775,0.6340425531914894,29,145.92,62.09361702127659,False,True
